gene,d5_mean,d14_mean,d28_mean
0,69.88629575,70.52920714,76.59692982
0,73.55185381,71.50854704,72.11749272
0,63.49450805,62.59548886,59.4552727
0,63.82746498,63.93595681,66.18591529
0,82.2894083,89.10072561,86.99308496
Ubap2,471.1481031,460.743521,422.5260452
0,606.5433522,903.2461351,914.8904698
Zfp362,115.9760387,119.8003585,100.5096152
0,64.63803796,69.2331571,64.86269627
0,2676.820097,4030.500054,2553.104662
Diras3,74.27771201,75.29038773,75.57461796
0,8329.424305,8730.367203,8157.536196
0,68.64599561,71.01200457,72.17715102
Fam76b,97.10415764,89.32271662,80.27806186
0,84.02467503,87.59737015,88.2781516
Xrn1,270.9585971,237.7040928,220.1344293
0,185.1080843,170.8990924,189.2418974
0,63.21757303,65.00256821,66.57410694
Fam160a2,594.024709,558.9112012,708.1080841
Nif3l1,206.5521268,186.1957801,172.9710746
0,87.26356159,89.40893924,92.91577611
Tmem114,66.73466593,65.76009954,71.62578861
0,78.13092509,74.92318579,75.01357602
Gdpd1,1490.320078,1276.250414,1309.432967
Pyy,84.74119388,75.8692352,84.09504304
0,65.4815011,62.61707609,62.70135437
0,68.26353926,67.73763986,69.61241439
Stard13,73.7139527,78.41011147,90.80965648
Ssc4d,74.85934173,69.7652778,68.21462595
0,62.73781248,61.44586114,60.15968442
Fcrlb,81.38155224,79.63978705,76.41113078
Nop14,169.8268566,177.5187344,169.9403043
0,84.56863049,150.6158514,276.9051013
Psmb5,2663.983286,2882.590771,2907.010173
Spert,91.31199838,73.97860859,76.74235657
0,70.51506625,73.55648871,73.02957648
0,248.7804585,269.7544884,292.8660778
0,65.11078494,67.92019018,68.17826317
0,87.96775285,86.60270871,87.70975141
Zfp319,65.99611233,62.31169153,65.39188305
0,68.032355,65.4667454,65.30441668
Rnf8,145.7121227,124.0194603,132.0307029
0,69.80002147,66.98005788,69.15907525
0,125.7554566,108.1360913,101.540988
0,69.83196936,66.36152993,68.25471332
0,78.55511452,78.42829006,82.12998607
Hcn3,72.73918721,68.14904001,67.62311927
Lgsn,77.05922036,79.89454192,69.76006023
Vom1r54,58.87681929,60.18756392,58.45932556
Mapk9,110.9830166,95.99194762,100.3510602
Cdkn2b,59.43277783,61.74008762,64.93542973
Epb41l3,1583.984538,1499.72083,1286.837885
Olr557,97.37059405,93.4298348,94.27854533
Olr1533,62.45571916,63.88615486,64.53777732
Siah2,276.5390991,264.2054545,303.2510074
Olr72,66.29497537,70.9171619,66.17240107
Clcn5,66.44272784,63.60599104,64.43901938
Agtr2,66.30578714,68.77219494,74.85510535
Smcp,80.41114912,79.11130049,80.2250441
Btrc,388.1776949,409.469731,490.2664229
Rgl2,1971.592287,1703.626952,1486.669206
Mgat2,91.48270512,98.18173043,92.44790308
0,69.53574123,68.12269705,64.41008315
0,177.8177285,150.8743618,140.397807
Zdhhc13,942.4999731,766.9251311,621.1521794
0,283.3414295,320.6368473,306.1231703
0,592.9643482,704.6705992,1141.529252
Nmrk1,194.6189788,172.1431538,195.9541068
0,60.33987705,58.63211936,61.46196497
Cwc27,2140.280339,1682.472808,1444.528966
Ccdc39,81.5491994,90.86843361,98.31420718
Pbxip1,111.7923896,136.3135013,147.3410761
0,97.40070502,98.68234573,96.16952106
0,67.12994159,70.94684566,75.82667765
Arl6ip6,746.0297433,649.773809,599.0503374
Fsip1,80.13085313,79.45002957,76.74528793
Snph,63.86621526,64.10648229,61.37251396
Prrt4,75.03589219,68.84464338,70.85304854
0,60.78306942,61.90818682,60.77070174
0,1257.06387,1337.967902,1440.533561
0,72.48496343,75.71756434,79.89818397
0,65.30339884,66.52043484,68.30919732
0,87.38296516,84.63419415,88.32862059
0,69.97208643,67.95522847,64.7346978
0,68.10246311,71.83431916,65.39911769
0,81.7795835,74.23757071,78.20645181
Nt5dc3,74.32978843,68.29020159,65.92425213
0,80.02076024,75.71473981,73.20405423
0,187.2031645,179.208153,177.6705068
Sesn3,110.3032148,114.5619552,109.3936182
Hnrnpf,12465.01091,11609.06298,9719.870525
0,61.01961163,60.47504848,61.87692973
Tfdp2,93.89269109,151.233956,187.138632
Capn11,74.50353467,77.48124471,79.68700341
0,239.803758,252.5622729,345.4165594
0,111.384097,112.2639899,111.5538479
Eif4e2,1791.951109,1402.749451,1024.67502
Cyfip2,105.3810794,96.00751083,97.30558128
0,58.04757624,59.57717609,62.48989032
Smg8,519.963613,542.8985948,600.954797
Nags,73.47993959,79.26727112,84.37839473
Ifitm7,97.71131159,102.0759577,98.52130515
Tfrc,106.1115757,87.73120433,83.67267374
0,1540.880765,1782.193639,1191.646452
0,71.32497898,70.79172232,70.03120485
Fcrla,637.2386675,301.3634701,653.2525834
0,79.77764332,77.43063304,77.27050456
Mfsd10,116.1813003,119.2517954,105.1717737
Pnpt1,1692.883465,1553.079427,1500.962344
0,91.20645778,93.46905958,100.2927011
Psmb11,83.43362037,82.97014601,81.56394854
0,70.14786968,67.54329354,66.74106592
0,64.05868432,64.45925893,58.90714986
0,64.38672211,61.1898927,64.21293385
0,84.74853828,89.08084274,89.89679829
0,82.41559619,84.40730203,92.7667146
Celf4,434.2271551,719.1723194,643.8648437
0,70.98665805,72.0463045,67.48831418
Fxyd7,129.4663282,162.2419136,141.7242035
Gpr114,69.99426787,65.99702909,62.40510692
Adamts18,115.1849431,111.5316698,105.737545
Cmtr1,107.0808491,108.6452317,102.9533523
0,1812.429976,1822.055604,1843.342176
0,90.70222454,98.22786258,89.95376909
Lrrc59,3769.779988,3377.714733,2606.279915
Limk2,256.5205628,349.126496,485.5312467
0,118.0823377,80.35077495,74.07855326
0,3886.296301,3564.71394,3408.400843
0,63.90743859,63.69563468,61.3348597
Gemin6,699.426064,593.4679693,452.1681359
Kcnt2,73.86010168,72.1759729,73.00063438
Cops2,3360.129953,3828.407425,3684.759541
Gtf2b,1516.890238,1590.886185,1578.051678
Chst10,514.4280937,627.014986,880.5331494
Olr747,71.77443699,69.7241553,75.46567628
Olr1057,66.70349372,70.13084237,73.15959826
Olr1275,65.45806274,65.58698873,66.36753804
Cog6,126.0211821,126.8564268,119.9752182
Tas2r105,78.48531394,73.01784757,72.3510777
Olr1428,66.80254093,67.62272166,66.55824054
Atp6v1e1,3897.95855,2793.870153,3235.278537
Gzmc,64.8478439,66.36636134,62.76486939
Olr1162,66.58206445,66.68547575,66.73273727
Ms4a2,67.13125626,68.15037347,66.66912296
Vegfa,132.9978715,101.4289852,91.20408732
Asic2,66.34488997,61.18534983,60.08243137
Ppt2,866.5572466,905.2138934,788.1693031
Map7,99.54051473,126.2665538,159.0108088
0,69.36400001,68.83474244,70.38767288
Cyp2g1,65.86075652,73.32667065,66.45028463
0,191.3197571,162.7391221,81.24076405
Coa4,773.8543105,658.0801684,561.8653988
0,105.5264874,94.18124026,85.86209552
0,698.9174046,626.3278905,504.8651918
Sorcs3,172.7943037,130.3010783,121.3954902
Fam159b,70.11479116,64.91435284,63.72971937
0,3222.437328,2668.750684,2162.572589
Ube2q1,535.8458975,519.9830238,455.5607887
Dph5,1211.208112,1031.263638,1020.880827
0,100.7991076,93.36594779,94.48597729
0,81.18007731,80.24266187,74.4770564
Gpr176,162.4584289,112.375814,121.2137137
0,69.75090643,66.48369225,68.94788379
0,9597.611894,8978.678049,8009.313853
Impdh1,1004.427225,724.4646556,616.316611
0,67.84412289,76.25057361,71.11454935
0,523.8837046,300.688697,221.8351634
0,89.9402054,87.84148485,94.93704253
Phc1,112.3138359,132.5299018,133.8851009
0,76.85067426,73.073708,70.68611033
Hook1,112.0669825,99.50699455,107.241296
0,101.0311593,74.27790565,88.01406264
Cep104,76.27298504,74.62760412,80.6779854
Wdr35l,78.96597499,76.48099401,75.17383858
0,89.03587016,78.81226389,75.15653974
0,86.82138536,85.94449384,97.56829022
Rspo2,73.48086624,76.35408214,72.32978731
0,5123.274931,6154.226008,7092.133643
0,64.41775723,65.04028085,62.82893654
Rnf7,944.3162819,956.8754157,871.0536772
0,397.3049649,313.3981177,235.5819986
Mrps9,1356.245359,1229.398404,1307.20417
Morn1,86.14993651,93.85736807,106.5696302
0,486.0219315,541.0479302,508.0343281
Itk,139.0592725,78.5395146,78.07856922
0,81.19032065,79.06403797,88.26957174
Prr11,80.48055021,86.56320053,71.04935759
Tmem101,173.5631916,194.7318592,186.9173062
0,66.56588094,61.80430738,64.34897447
0,91.88360922,91.3695917,96.86131416
0,20746.39256,21604.29222,17265.84203
0,77.74739484,76.90098098,71.41625109
Sh3bp2,120.3921981,124.0481451,90.58719743
Ccdc104,3264.689905,4392.936362,5823.296152
0,85.15870864,78.89210193,77.37039104
0,75.82842199,77.36319876,74.62134691
0,68.47793631,78.5796871,69.26260724
0,74.7214007,72.52835855,76.00611043
0,57.20132832,60.13747192,59.2883782
0,72.83331433,106.9931785,113.3180658
0,334.1876265,294.2213807,350.6623971
0,67.36207108,67.65517288,67.19737362
Ins2,66.27944705,68.8585513,64.20335223
Ccdc102a,84.86972824,84.87734338,83.06459394
0,89.01792074,83.58949357,80.75600987
0,793.0807141,864.5605008,870.2291169
0,78.87358075,75.64545408,83.38069759
Pls3,151.3575052,155.7685054,200.776245
Rlim,165.5875376,114.4205789,124.771669
Ssrp1,3568.992052,3758.64175,3584.737738
Rexo2,5954.352026,4268.288906,3848.201625
Ubr7,1109.620344,1262.333135,1211.993572
Gtf2h4,383.7481958,386.8179089,317.2815009
Ndufa10,3965.268916,4330.464663,4668.376553
Taar4,59.70837374,64.05245889,61.50520864
Olr215,69.00626447,66.68055051,69.38055097
Pde9a,223.3590926,299.9163103,394.9299841
Olr1388,65.2838047,66.92844037,64.09625383
Olr171,73.01566147,77.96923149,76.57883817
Taar7e,64.31237222,68.66284044,66.70776838
Olr1199,79.87148622,84.0728502,87.68341902
Cpb1,71.47966621,67.47813274,64.61239899
Olr51,73.38131967,74.58865681,67.14632241
Olr634,66.9858451,64.89850925,66.77158821
Mfn1,101.0102776,115.4927322,141.7745368
Rnf181,745.8857033,694.5407652,832.5388814
Chrna1,68.03603803,72.74610285,69.57589626
Slc8a1,80.53561684,77.49578593,74.40644293
Pafah1b2,774.7044499,945.0292436,1116.238647
Zmynd19,384.7113695,292.6081015,257.1745259
Bclaf1,3881.952457,4506.155274,4495.324668
0,75.2725898,73.27671658,74.89751588
0,819.4254295,820.4789142,820.1428629
Nav2,64.85033585,70.72635069,65.83264369
Mrpl48,1772.874585,2028.796464,2360.450285
0,73.22866733,70.20539287,75.2914667
0,125.5971216,119.0672809,116.9689562
Nudt5,1297.942216,1132.379356,906.9833772
0,13307.92724,13012.25266,14149.19657
Rchy1,1438.722643,1251.586991,1269.528586
0,107.0061359,83.05355135,92.75428325
Sox2,159.6400049,185.7100862,185.4609185
0,999.8284312,728.0277651,634.9681673
Slc30a7,176.9133298,143.6881458,109.7217101
Pnma1,60.56184665,61.08105809,61.47928685
0,584.1647954,328.3975436,223.9700842
Eif2ak4,268.1349042,253.6983132,264.3162826
Tmem74b,123.7703078,122.1112933,129.7206906
0,117.8912979,127.8206768,114.4780765
Fam71f2,100.2005653,97.8414915,94.49814787
0,61.3007219,64.61093734,66.03348471
0,66.69454027,66.35958401,67.55823038
0,63.80618099,74.21513054,71.80643221
0,160.5630979,151.0874035,133.6971107
0,92.15572164,138.8794586,205.8949877
0,66.51435789,66.95087829,67.12786607
0,71.54733903,77.83716639,78.75449489
0,67.02794958,67.18022062,66.70509731
0,78.36375218,72.88130113,73.84631953
Lrrc47,105.9261066,105.5349361,99.21324261
0,82.39211235,77.77845053,79.12836013
0,4854.236447,5900.264436,7381.197172
0,61.34818982,61.89819053,67.32052371
0,197.8734709,186.0877491,161.8718472
0,1280.055553,1187.006256,981.6214385
Ndufa6,5029.544906,5111.134097,5590.735013
Cwc15,2769.53991,2753.373803,2733.441481
Dnaja4,328.670218,363.6758457,349.4736521
Rasa2,85.94427538,92.5534859,93.7994407
0,74.11878227,73.63727187,74.37390102
0,84.31629004,82.92724357,80.02669
Ttc36,69.5575371,75.18146685,79.72351578
Fam126b,117.8921425,111.6279473,115.0066947
Efhd1,115.4706692,542.2379039,986.5408233
0,65.40320452,69.34324172,68.44603901
Fam71b,79.85098514,79.19039306,77.17140583
0,65.13327463,60.55807609,61.68999051
Trim37,102.9379425,113.1791604,122.3463652
Lsm12,3428.851038,3306.04464,2912.788666
0,63.18840609,64.13180772,61.81693573
Zdhhc19,65.00107975,69.31516891,63.17834631
Pds5b,773.3495396,1023.27257,1068.676493
Styxl1,76.59721622,93.96078783,91.90610794
0,13564.05497,6690.112134,3733.084567
Tnip2,248.7162657,196.9817232,186.3114878
0,86.70362746,88.68108746,84.53971368
0,66.86576501,61.89882382,65.12463499
Acin1,169.7409962,151.6417833,149.4614779
0,71.02575143,71.36128397,78.65473171
Pde2a,91.77224604,87.76585081,89.31412166
0,60.61397252,59.01737951,64.6195822
0,62.48418673,69.37935476,72.8698403
Arhgap21,1071.996184,931.726875,1262.048963
0,109.5693239,131.6404408,108.9126886
Rap1b,17487.53398,14324.01988,11651.73567
0,65.64567479,63.75360043,65.11192343
0,65.19875906,66.27970665,66.22696426
Nudt7,411.9692641,432.3398122,425.1092907
Btbd9,222.7821408,207.3431008,192.9863598
0,137.7987181,111.9758278,103.3032585
0,90.04202976,87.58963999,86.12276736
Rap2a,120.8957722,116.7728646,124.9596617
Tor1a,413.0511895,386.6206327,344.3724139
Olr186,56.79116568,56.64374327,57.09219361
Olr403,60.43836419,61.39407757,63.06292459
Eif2b2,1854.446676,1892.270877,2023.556023
Olr81,62.70170472,65.0300089,66.75435306
Lef1,86.56447625,94.36397142,86.39197082
Prkce,202.4232173,174.4095278,212.3635245
Cxcl2,242.4888088,85.1036003,89.35860904
Ido1,140.2809159,119.0935062,121.351322
Notch3,65.21756775,66.75344876,66.26762593
0,101.8522614,93.52821751,94.14257428
0,69.9296173,72.24587528,70.2240547
Vom1r26,71.57207847,79.21490577,72.45421443
0,78.47647299,75.3959035,76.82515029
0,63.52609033,60.69144325,59.93329684
0,96.41013598,126.1030441,189.469724
0,124.713175,149.2373544,165.3449566
Npm3,223.8526918,197.4196314,125.367907
Ccl7,484.6540085,159.8488661,213.5252337
0,66.67028149,59.08568492,66.6655609
Atp8b2,74.21489092,72.60324807,75.0864868
Extl2,529.5325358,600.7095373,711.2446686
0,71.804088,72.56093736,72.5570497
Upp2,62.13211217,57.34359863,59.70050761
Srp14,8779.238588,6779.348123,6967.985333
0,71.09248948,73.51877592,69.41153392
Mtg2,233.0234098,218.3128874,223.7504346
0,62.04322538,61.12509989,67.28525597
0,56.0515534,56.77826779,57.58855482
0,128.1990803,116.2908823,115.8189369
Lrrn1,1802.494276,1452.93325,2852.351508
0,67.12096627,71.63051722,67.6207284
Dnai1,104.9240093,98.27411304,105.4083028
0,86.38632324,81.78829049,86.87172921
Smim1,63.36429115,67.42278324,67.10891411
0,73.47213437,73.24289471,75.51051907
0,69.82004487,69.47435406,65.30910723
0,13708.33186,12950.70478,11240.14681
Emc2,4653.962921,3937.472264,3567.495846
Tcf20,168.0987741,176.4887253,159.5846351
0,79.01727747,76.85373501,78.77735682
Wdr61,1683.957342,1646.261453,1557.476417
Crisp1,72.1364897,66.68288177,65.59857391
0,78.50922189,80.98235714,80.5494446
RGD1311447,84.6649132,78.24711362,81.53278805
0,146.8340364,148.3602484,150.7011844
0,488.3001121,457.2583303,397.1050788
Rad51c,79.81123076,77.55957246,76.82618629
0,168.9407958,241.4651159,285.3580797
Zdhhc19,89.07189667,85.14724616,82.90870608
0,117.7511765,124.7796345,154.7843753
Rhbdd2,91.9339418,92.69260725,93.81255007
0,69.78258559,73.32098855,66.15686245
0,2580.132531,2404.443924,2143.972633
Fam193a,795.8228635,853.5703259,887.1867689
0,70.1918421,66.24580519,64.04263788
0,85.59243639,86.51766753,82.90090673
0,59.10762451,57.70937775,60.388928
0,63.77137798,59.43440254,61.43046909
0,74.63332541,75.06245644,75.3592926
0,73.36115693,80.74660771,80.27268738
0,65.55382938,66.21403605,67.36689087
0,73.35532165,63.83989366,70.02781829
Wwox,69.65209099,67.23361456,69.99486219
0,83.12675235,81.40406571,81.64506067
0,64.85669185,67.6907469,69.45678438
0,56.22852302,56.70718263,55.4034407
0,58.93778817,57.35185377,57.59060952
Ctag2,62.78554376,64.911095,65.28921885
Saa4,62.83117942,64.06077166,64.24870692
Asl,220.796839,190.3317528,211.4309788
Ctsm,63.81283387,67.070724,68.37446316
Serpind1,79.82988853,77.96760802,79.36038897
Mal,592.4460556,6705.922375,21717.81307
Olr1610,80.97532066,79.16345863,83.47099104
Gda,2891.571482,1105.998327,1323.610812
Olr1318,60.59113582,60.12883351,61.23386505
Vdac3,6138.621001,5730.389867,5938.04308
Areg,79.61748229,76.25781122,77.70176817
0,202.3548377,205.2998185,231.8587101
Gnrhr,60.73341511,62.61934421,66.42705171
0,78.26505117,74.15881256,77.29285277
Cyb5r4,1522.595377,1246.165451,1100.785881
Trpv1,75.33723948,129.7808174,191.614966
Mchr1,73.11399012,76.91333448,76.69075252
0,65.57618913,65.1502187,69.8214107
0,80.45138738,80.16036607,77.05152238
0,335.8324527,258.159832,325.2109761
Htatip2,911.5375117,608.7079849,532.4827977
Fam168a,81.84185511,81.04327195,74.21033148
0,65.35957418,58.30521197,60.40789178
Rorb,67.85761931,67.54977241,74.33228032
0,990.1439581,791.8349356,592.236927
0,62.67711938,59.94164389,66.68637137
0,159.6448464,162.2933647,157.4376883
0,72.97731595,72.02751699,72.20537408
RGD1564171,203.9504107,220.4597803,230.6359291
0,73.49202587,73.11883727,70.24724379
Lcn6,61.03540378,63.93622459,66.26246162
0,78.09820785,78.01162831,81.26479531
Bub1b,199.0877353,186.2305092,92.67185825
Angpt4,83.20567415,87.74136608,80.01361557
Lama5,95.90321414,100.3978721,116.1863797
0,85.99598377,85.74812765,90.5853655
0,62.99300592,65.04149589,65.78998933
Setmar,515.2854841,582.254932,596.8699854
0,101.1340944,103.1887559,103.7176813
Foxj2,91.39673231,86.81075931,86.11765724
0,278.9673094,445.561895,625.8215961
0,7515.778858,7264.020787,12131.21269
Rnf19b,876.8986138,428.6748438,361.8746432
Tp73,76.4735994,72.47507818,71.2551696
Sntg2,126.5177371,103.2024159,91.74534993
Adam4,80.19982306,84.48419386,87.25223622
0,75.47381999,73.75212971,83.16971905
0,92.66143204,85.51555553,86.01051821
Tmem74,88.09397103,78.55825705,71.3058349
0,202.1125143,152.0890466,102.1000434
0,90.47584676,84.07069694,82.68099887
Crabp1,92.41873932,91.09948189,92.42094849
0,81.1686634,77.08913348,81.38159464
Gsta3,79.63150989,81.4052922,75.54958721
Gpr45,80.82109041,77.03486196,80.1766968
Tinag,88.72280627,91.06949386,85.16422631
Ndufb3,1349.331152,1272.862562,1432.561188
Rbfox1,648.5965254,189.9296365,445.9299074
Havcr2,206.8255569,245.4305939,169.148925
0,57.58849975,52.10931739,60.57474287
0,79.20971036,82.25081784,70.83565869
Lrrc3c,73.8663057,78.18961485,74.29561921
0,91.7926527,62.08658172,76.71550218
Slc51a,63.00973346,61.68014025,62.00249999
N4bp2l1,76.58073285,77.65792799,73.04964934
Pzp,69.24062414,68.48372903,85.75098085
LOC498236,83.52998018,81.85707761,80.45237138
0,153.0496737,142.7530012,146.2394531
0,65.54607312,68.28584005,69.14814462
0,89.97543439,86.76873659,90.22164181
Prorsd1,98.5967344,102.8019625,107.7444948
0,58.89542045,61.71843384,63.11535219
0,72.44622137,70.80993223,77.12820786
0,73.4027612,72.61574792,75.50118978
Ctla2a,694.0112711,870.601356,631.7203257
Prtfdc1,596.6339655,722.2649942,843.6823643
0,64.75104658,64.47350198,61.83554058
Uncx,65.13235638,68.35176031,61.71759503
0,59.54140438,57.80888142,59.96108523
Cdyl2,794.1914944,705.4663101,483.470625
0,83.99097879,85.04244871,87.64994318
Mettl24,95.57629203,90.67500465,103.859619
0,133.1569803,106.9721579,130.0320511
Uprt,63.05308887,60.30632795,59.01175315
Tex264,6539.863941,6593.36765,6698.744572
0,99.32691209,98.36779994,100.9532953
Yipf4,1009.960899,886.5020771,887.4362129
Rhebl1,277.9215156,309.5289393,340.8208113
Ppap2b,1022.190858,1159.197891,1558.830029
Lppr2,69.88058917,70.36784628,60.98498592
Olr886,67.8549531,65.77707889,63.7311729
Olr663,81.6763737,90.60569268,83.81462134
Pex11a,73.76318283,70.94999321,76.8669834
Grik4,79.9642164,75.31513518,80.92076948
Strada,153.4626692,143.1570733,141.6411911
Usp2,222.846192,338.5972256,320.8356483
Calb1,1202.140349,191.9018058,463.8864494
Kcnk9,73.86720124,68.02416708,69.51224241
Ifng,92.67668705,91.29814623,91.09252168
Corin,65.59505251,73.98142621,69.17462563
Clca4,90.86946314,98.23945677,89.01607183
Numbl,293.6220401,305.3820972,361.1901667
0,71.52305055,73.07141575,73.7525952
Relt,82.28628532,86.3197135,76.15544663
0,210.9372866,174.1798225,156.2666017
0,396.6639824,372.7532957,360.4224676
Nup210l,73.55317259,71.89450483,70.21350996
Cdc14a,88.67344895,94.42203134,99.92055915
Mpc1,5423.087427,4612.983035,4450.453413
0,1777.380224,3165.251146,4638.166715
Ccdc148,73.23611687,76.52754143,77.09883466
Pak6,72.754163,73.20210413,68.99751588
Fam110a,211.7196941,208.7239001,138.1336575
0,77.34823897,71.90221743,68.38039422
0,120.2829222,124.7136906,185.4898264
0,77.95990839,72.23580384,72.54326761
0,75.13125832,73.88285243,66.72466524
Sumf1,1431.568228,1318.566452,1043.529626
0,445.2751892,529.1122907,1028.819819
